id;year;earning1;season;Nindnme;returnSe
600035;2009;21.58759;1;G;0.2741515
600035;2009;33.30428;2;G;0.1326531
600035;2009;45.81932;3;G;-0.1531532
600035;2009;65.53706;4;G;0.1530398
600035;2010;19.8546;1;G;0.3447653
600035;2010;35.93407;2;G;-0.2645074
600035;2010;55.5383;3;G;0.0733945
600035;2010;66.25189;4;G;-0.0802048
600037;2007;2.870701;1;I;0.1986411
600037;2007;7.200997;2;I;-0.1273333
600037;2007;8.360901;3;I;0.248663
600037;2007;12.37158;4;I;-0.050151
600037;2008;2.064496;1;I;-0.3566698
600037;2008;8.560047;2;I;-0.3462687
600037;2008;19.13361;3;I;-0.2114372
600037;2008;36.72799;4;I;-0.0741464
600037;2009;4.12097;1;I;0.0631471
600037;2009;12.83998;2;I;0.1163918
600037;2009;18.49219;3;I;-0.086881
600037;2009;24.85815;4;I;0.3261682
600037;2010;3.089708;1;I;0.0891854
600037;2010;8.103646;2;I;-0.1111111
600037;2010;20.28358;3;I;-0.0293696
600037;2010;21.3996;4;I;-0.080206
600038;2007;0.0566956;1;C3;0.4742269
600038;2007;2.109047;2;C3;0.0059139
600038;2007;7.328372;3;C3;0.1083769
600038;2007;16.92115;4;C3;0.4536994
600038;2008;0.2286962;1;C3;-0.5019248
600038;2008;2.109665;2;C3;-0.0933968
600038;2008;8.081021;3;C3;-0.3333333
600038;2008;37.65916;4;C3;-0.0844354
600038;2009;0.2146692;1;C3;0.7042717
600038;2009;2.940862;2;C3;0.0051447
600038;2009;6.541368;3;C3;-0.0955696
600038;2009;15.43235;4;C3;0.4374149
600038;2010;0.038775;1;C3;0.253069
600038;2010;3.541717;2;C3;-0.2350283
600038;2010;5.754323;3;C3;0.5014734
600038;2010;10.15664;4;C3;-0.0665356
600039;2007;5.179257;1;E;0.6561605
600039;2007;5.867901;2;E;0.5600001
600039;2007;9.302914;3;E;0.0938189
600039;2007;10.85163;4;E;-0.0704501
600039;2008;2.027199;1;E;-0.2052631
600039;2008;3.157216;2;E;-0.0574413
600039;2008;7.138725;3;E;-0.3619047
600039;2008;23.62688;4;E;0.1835853
600039;2009;4.526628;1;E;0.2798573
600039;2009;7.006968;2;E;0.0988858
600039;2009;10.06718;3;E;-0.0997475
600039;2009;23.89208;4;E;0.2399445
600039;2010;4.273707;1;E;0.237402
600039;2010;7.594492;2;E;-0.3140272
600039;2010;18.39353;3;E;0.0982962
600039;2010;55.94927;4;E;-0.0542452
600048;2007;3.236964;1;K;0.2726234
600048;2007;9.058954;2;K;0.6172535
600048;2007;7.704453;3;K;0.6714479
600048;2007;14.37465;4;K;-0.1380319
600048;2008;3.543871;1;K;-0.5394737
600048;2008;25.48738;2;K;-0.5473154
600048;2008;46.08218;3;K;0.1016321
600048;2008;87.77425;4;K;0.0076977
600048;2009;8.811327;1;K;0.5075342
600048;2009;24.05087;2;K;0.2648526
600048;2009;20.0797;3;K;-0.1253624
600048;2009;44.11659;4;K;-0.0967742
600048;2010;8.53715;1;K;-0.0771632
600048;2010;32.26722;2;K;-0.5079365
600048;2010;41.36599;3;K;0.2058536
600048;2010;84.3739;4;K;0.0418376
600050;2007;19.07809;1;I;0.1820083
600050;2007;17.18905;2;I;0.0352733
600050;2007;37.09098;3;I;0.5938566
600050;2007;41.51701;4;I;0.2649214
600050;2008;8.481264;1;I;-0.2731747
600050;2008;23.00508;2;I;-0.2420455
600050;2008;50.35874;3;I;-0.1811377
600050;2008;330.1222;4;I;-0.0770641
600050;2009;32.96209;1;I;0.1138996
600050;2009;45.53262;2;I;0.1568297
600050;2009;53.49657;3;I;-0.0702782
600050;2009;69.97402;4;I;0.1302326
600050;2010;7.364757;1;I;-0.1409028
600050;2010;19.65382;2;I;-0.1512739
600050;2010;27.16314;3;I;-0.0469043
600050;2010;32.0743;4;I;0.0469667
600051;2007;6.676386;1;S;0.8424153
600051;2007;4.157569;2;S;-0.2319874
600051;2007;17.77195;3;S;0.0331263
600051;2007;33.2408;4;S;0.0307846
600051;2008;3.844079;1;S;-0.1439539
600051;2008;24.48731;2;S;-0.294843
600051;2008;52.0414;3;S;-0.2372612
600051;2008;139.0955;4;S;0.0591967
600051;2009;13.26672;1;S;0.3603773
600051;2009;44.51858;2;S;0.1094183
600051;2009;46.2734;3;S;0.3232323
600051;2009;56.94233;4;S;0.1975309
600051;2010;15.56118;1;S;-0.093627
600051;2010;27.38759;2;S;-0.296007
600051;2010;35.61463;3;S;0.2862408
600051;2010;46.26439;4;S;-0.0839623
600052;2007;25.64283;1;K;0.6114082
600052;2007;8.748772;2;K;0.3618181
600052;2007;9.225595;3;K;
600052;2007;;4;K;-0.2910775
600052;2008;9.599195;1;K;-0.3886975
600052;2008;26.24636;2;K;-0.3661017
600052;2008;35.24995;3;K;-0.3256228
600052;2008;154.2931;4;K;-0.1123288
600052;2009;-15.88614;1;K;0.7621952
600052;2009;-2.227718;2;K;0.8487973
600052;2009;-1.214405;3;K;-0.3086997
600052;2009;58.15675;4;K;0.0935441
600052;2010;-4.50933;1;K;-0.0588942
600052;2010;30.64718;2;K;-0.4022989
600052;2010;27.40575;3;K;0.1276597
600052;2010;24.8964;4;K;-0.0759013
600053;2007;13.80986;1;K;0.5450644
600053;2007;21.49993;2;K;0.7181147
600053;2007;19.41899;3;K;0.0578948
600053;2007;31.40094;4;K;-0.1487684
600053;2008;7.43282;1;K;-0.2603137
600053;2008;15.02939;2;K;-0.447327
600053;2008;23.33665;3;K;-0.2602546
600053;2008;186.8575;4;K;-0.1808943
600053;2009;0.5153385;1;K;1.049261
600053;2009;0.4169983;2;K;0.0204327
600053;2009;0.3046075;3;K;-0.1505883
600053;2009;4.580285;4;K;0.3273727
600053;2010;-69.48759;1;K;0.0175802
600053;2010;-63.10333;2;K;-0.2867347
600053;2010;-71.73899;3;K;0.29055
600053;2010;2.08075;4;K;-0.1180328
600054;2007;0.0756897;1;L;0.36
600054;2007;12.96456;2;L;0.211465
600054;2007;20.0567;3;L;0.4689474
600054;2007;20.66642;4;L;0.1180212
600054;2008;-0.4716911;1;L;-0.2071361
600054;2008;12.01995;2;L;-0.389662
600054;2008;38.30812;3;L;-0.0638021
600054;2008;58.5665;4;L;-0.03741
600054;2009;-0.979197;1;L;0.1919644
600054;2009;17.12771;2;L;-0.0180124
600054;2009;35.18666;3;L;-0.090216
600054;2009;37.76137;4;L;0.2838398
600054;2010;-1.305795;1;L;0.1185623
600054;2010;14.86452;2;L;-0.1195029
600054;2010;34.12477;3;L;0.0937329
600054;2010;39.66459;4;L;-0.1351085
600055;2007;3.070036;1;C3;1.186508
600055;2007;4.890291;2;C3;0.2837715
600055;2007;5.908452;3;C3;0.144774
600055;2007;13.38078;4;C3;-0.0373089
600055;2008;1.915972;1;C3;-0.205625
600055;2008;6.47042;2;C3;-0.5925633
600055;2008;11.18205;3;C3;-0.1914063
600055;2008;40.05175;4;C3;0.3463415
600055;2009;2.800672;1;C3;0.4714285
600055;2009;6.678544;2;C3;0.150303
600055;2009;8.924188;3;C3;-0.1362196
600055;2009;37.10579;4;C3;0.2212919
600055;2010;2.123571;1;C3;0.4084231
600055;2010;4.71866;2;C3;0.0421853
600055;2010;6.077423;3;C3;0.0603448
600055;2010;12.77158;4;C3;-0.005597
600056;2007;10.32235;1;F;0.3422535
600056;2007;25.26511;2;F;0.1104166
600056;2007;40.41179;3;F;1.206157
600056;2007;53.93006;4;F;0.0125209
600056;2008;6.807016;1;F;-0.247561
600056;2008;22.50965;2;F;-0.3997827
600056;2008;43.34563;3;F;-0.1605381
600056;2008;118.9887;4;F;0.0164655
600056;2009;21.47482;1;F;0.341077
600056;2009;36.07117;2;F;0.1364353
600056;2009;50.76934;3;F;0.1276891
600056;2009;43.92107;4;F;0.6878788
600056;2010;11.48732;1;F;-0.1353572
600056;2010;25.44858;2;F;-0.4742268
600056;2010;45.67122;3;F;0.4616601
600056;2010;43.76883;4;F;-0.1173607
600057;2007;4.154422;1;C3;0.8120301
600057;2007;-91.19546;2;C3;-0.2371706
600057;2007;-147.5386;3;C3;0.3927273
600057;2007;-332.9755;4;C3;-0.1924051
600057;2008;-46.99919;1;C3;-0.0910518
600057;2008;-231.3197;2;C3;-0.4337812
600057;2008;-377.8157;3;C3;-0.3814433
600057;2008;-1511.891;4;C3;0.0883978
600057;2009;-52.42661;1;C3;0.5421053
600057;2009;-67.48168;2;C3;
600057;2009;;3;C3;
600057;2009;;4;C3;
600057;2010;;1;C3;
600057;2010;;2;C3;
600057;2010;;3;C3;
600057;2010;;4;C3;
600058;2007;21.57113;1;F;1.246649
600058;2007;21.19332;2;F;0.3511906
600058;2007;25.49621;3;F;1.160105
600058;2007;28.18825;4;F;-0.1220191
600058;2008;14.18349;1;F;-0.3638211
600058;2008;48.67845;2;F;-0.1713274
600058;2008;79.72552;3;F;-0.2263989
600058;2008;96.78624;4;F;-0.3451978
600058;2009;2.137868;1;F;0.6260505
600058;2009;4.741828;2;F;-0.060606
600058;2009;4.926225;3;F;-0.0783562
600058;2009;5.800089;4;F;0.1090805
600058;2010;8.370985;1;F;-0.0585215
600058;2010;15.72662;2;F;-0.2311475
600058;2010;15.24023;3;F;0.7953092
600058;2010;4.338628;4;F;0.2433461
600059;2007;5.28934;1;C1;0.5250611
600059;2007;9.986757;2;C1;-0.0219473
600059;2007;12.33094;3;C1;0.1745397
600059;2007;18.42879;4;C1;-0.0914034
600059;2008;6.962337;1;C1;0.0645282
600059;2008;10.33019;2;C1;-0.5253391
600059;2008;14.7569;3;C1;-0.3587444
600059;2008;45.51223;4;C1;-0.1625441
600059;2009;7.765367;1;C1;0.3655172
600059;2009;10.37965;2;C1;-0.2583249
600059;2009;10.08955;3;C1;0.1077763
600059;2009;16.76993;4;C1;0.17896
600059;2010;5.933425;1;C1;0.0456853
600059;2010;7.37033;2;C1;0.0058366
600059;2010;11.70208;3;C1;0.4767892
600059;2010;13.06925;4;C1;-0.1060904
600060;2007;11.96828;1;C3;0.4815385
600060;2007;13.99402;2;C3;0.0580311
600060;2007;23.26149;3;C3;0.2834952
600060;2007;39.25107;4;C3;-0.0029895
600060;2008;9.34129;1;C3;-0.2111111
600060;2008;18.73615;2;C3;-0.36862
600060;2008;37.78329;3;C3;-0.0365497
600060;2008;79.098;4;C3;0
600060;2009;24.87605;1;C3;0.6500001
600060;2009;27.33427;2;C3;0.0595784
600060;2009;48.79951;3;C3;0.1733906
600060;2009;58.75234;4;C3;0.8620939
600060;2010;9.46009;1;C3;-0.0352713
600060;2010;21.75124;2;C3;-0.5176141
600060;2010;39.88388;3;C3;0.0149502
600060;2010;67.40012;4;C3;-0.0662894
600061;2007;1.484269;1;C2;0.8851852
600061;2007;2.283376;2;C2;-0.0803921
600061;2007;4.675426;3;C2;0.7253219
600061;2007;5.075406;4;C2;0.4182927
600061;2008;0.1293544;1;C2;-0.2972509
600061;2008;0.7115245;2;C2;-0.4024692
600061;2008;2.130452;3;C2;-0.0959184
600061;2008;5.149327;4;C2;-0.2023256
600061;2009;-6.133761;1;C2;0.4139941
600061;2009;-3.538522;2;C2;0.3662551
600061;2009;-0.9863707;3;C2;0.3560606
600061;2009;1.09722;4;C2;0.1196488
600061;2010;0.4386228;1;C2;0.0960785
600061;2010;1.722289;2;C2;-0.1717081
600061;2010;1.99799;3;C2;0.2953813
600061;2010;3.838211;4;C2;0.0986733
600062;2007;12.92632;1;C2;0.5460358
600062;2007;21.34768;2;C2;0.475102
600062;2007;23.05858;3;C2;0.4645309
600062;2007;45.12745;4;C2;0.290273
600062;2008;8.485771;1;C2;-0.2079738
600062;2008;13.40562;2;C2;-0.0056604
600062;2008;21.84099;3;C2;-0.1438331
600062;2008;40.91283;4;C2;0.1101382
600062;2009;12.25482;1;C2;-0.0008248
600062;2009;19.17827;2;C2;-0.0115417
600062;2009;29.35521;3;C2;-0.1314142
600062;2009;36.93217;4;C2;0.1208948
600062;2010;12.75429;1;C2;0.0858351
600062;2010;17.68494;2;C2;0.0140624
600062;2010;28.40163;3;C2;0.1780346
600062;2010;32.96697;4;C2;-0.0859801
600063;2007;8.581681;1;C2;1.005329
600063;2007;7.843194;2;C2;1.106702
600063;2007;7.989994;3;C2;0.1096
600063;2007;16.28133;4;C2;-0.2628572
600063;2008;10.71916;1;C2;-0.2775119
600063;2008;18.15894;2;C2;-0.4860449
600063;2008;29.75227;3;C2;-0.2135417
600063;2008;42.02393;4;C2;-0.1718213
600063;2009;2.888799;1;C2;0.3938775
600063;2009;11.1688;2;C2;0.46793
600063;2009;12.05397;3;C2;-0.153
600063;2009;13.66525;4;C2;0.4348837
600063;2010;1.698989;1;C2;0.0266559
600063;2010;12.81301;2;C2;-0.4200157
600063;2010;16.01631;3;C2;0.2092391
600063;2010;22.68108;4;C2;0.0569197
600064;2007;5.133703;1;K;0.7212931
600064;2007;10.67138;2;K;0.815126
600064;2007;11.13548;3;K;0.0833039
600064;2007;13.85201;4;K;0.0554839
600064;2008;6.970621;1;K;-0.2609352
600064;2008;20.54783;2;K;-0.4310559
600064;2008;34.47113;3;K;-0.0937275
600064;2008;61.65331;4;K;-0.2469734
600064;2009;9.428323;1;K;0.6820568
600064;2009;29.59857;2;K;0.2067039
600064;2009;24.84997;3;K;0.0160455
600064;2009;33.89785;4;K;0.2606541
600064;2010;6.316531;1;K;0.0225857
600064;2010;23.83008;2;K;-0.600759
600064;2010;38.48086;3;K;0.089792
600064;2010;49.95053;4;K;0.2819615
600066;2007;6.542973;1;C3;0.210409
600066;2007;11.28033;2;C3;0.666055
600066;2007;13.71176;3;C3;0.2667911
600066;2007;33.03588;4;C3;-0.0011594
600066;2008;18.85301;1;C3;-0.2723837
600066;2008;37.29931;2;C3;-0.4954372
600066;2008;53.23021;3;C3;-0.0842105
600066;2008;131.6045;4;C3;-0.2487479
600066;2009;10.45611;1;C3;0.2779588
600066;2009;27.57776;2;C3;0.0293871
600066;2009;44.18718;3;C3;0.1941272
600066;2009;57.53904;4;C3;0.3552542
600066;2010;14.91988;1;C3;-0.0709645
600066;2010;37.13255;2;C3;-0.1940541
600066;2010;60.75578;3;C3;0.4014745
600066;2010;68.49373;4;C3;-0.0056737
600067;2007;7.344603;1;C3;0.6721311
600067;2007;22.18076;2;C3;0.7491883
600067;2007;12.31808;3;C3;0.0971014
600067;2007;24.25363;4;C3;-0.1194481
600067;2008;5.559884;1;C3;-0.2121896
600067;2008;25.01973;2;C3;-0.5873563
600067;2008;47.88582;3;C3;-0.2897328
600067;2008;93.52708;4;C3;-0.1186813
600067;2009;7.576605;1;C3;0.9778325
600067;2009;20.03193;2;C3;0.62375
600067;2009;20.22296;3;C3;0.0122605
600067;2009;39.58407;4;C3;0.0448095
600067;2010;21.20323;1;C3;0.0378843
600067;2010;34.2153;2;C3;-0.4605353
600067;2010;31.33852;3;C3;0.1992385
600067;2010;73.59279;4;C3;-0.0675241
600068;2007;1.724011;1;E;0.8735632
600068;2007;4.235829;2;E;0.8103207
600068;2007;35.0278;3;E;0.1725697
600068;2007;26.7924;4;E;-0.0333124
600068;2008;8.296516;1;E;-0.3798701
600068;2008;23.81052;2;E;-0.237082
600068;2008;43.70495;3;E;-0.0649007
600068;2008;82.90187;4;E;0.2811594
600068;2009;17.9507;1;E;0.2377778
600068;2009;35.2446;2;E;0.1186753
600068;2009;42.67711;3;E;-0.0608052
600068;2009;67.23389;4;E;-0.0008533
600068;2010;12.15136;1;E;0.2196777
600068;2010;27.62594;2;E;-0.2756944
600068;2010;36.21682;3;E;-0.1714286
600068;2010;47.00085;4;E;0.3181818
600069;2007;25.87202;1;C2;0.7093022
600069;2007;31.96316;2;C2;0.0761905
600069;2007;41.86747;3;C2;1.62
600069;2007;24.85187;4;C2;-0.1595441
600069;2008;5.199905;1;C2;-0.2963533
600069;2008;16.10606;2;C2;-0.5414245
600069;2008;29.95056;3;C2;-0.2758089
600069;2008;24.8339;4;C2;-0.2450766
600069;2009;-5.616392;1;C2;0.571839
600069;2009;4.560204;2;C2;0.2854546
600069;2009;5.307709;3;C2;0.1664295
600069;2009;9.371161;4;C2;0.1416465
600069;2010;3.191373;1;C2;0.0348469
600069;2010;3.694915;2;C2;-0.426396
600069;2010;5.041238;3;C2;-0.0247787
600069;2010;6.027577;4;C2;0.0198914
600070;2007;30.56048;1;C1;0.8138139
600070;2007;20.36928;2;C1;-0.0825083
600070;2007;47.86;3;C1;0.3802817
600070;2007;84.52802;4;C1;0.103015
600070;2008;6.389176;1;C1;-0.1092343
600070;2008;10.74674;2;C1;-0.4059406
600070;2008;5.882765;3;C1;-0.0964361
600070;2008;4.476984;4;C1;-0.2200957
600070;2009;18.93415;1;C1;0.5285286
600070;2009;36.47024;2;C1;0.3846153
600070;2009;29.42013;3;C1;0.1578947
600070;2009;51.15023;4;C1;0.0848485
600070;2010;7.47633;1;C1;0.0263736
600070;2010;23.11748;2;C1;-0.249467
600070;2010;47.17467;3;C1;0.3153409
600070;2010;67.93016;4;C1;0.1213748
600071;2007;8.809071;1;C4;0.655238
600071;2007;14.09644;2;C4;0.1369391
600071;2007;23.35888;3;C4;0.1070336
600071;2007;39.79013;4;C4;-0.1543379
600071;2008;4.187206;1;C4;-0.1928879
600071;2008;12.25835;2;C4;-0.3900135
600071;2008;29.09356;3;C4;-0.2088889
600071;2008;74.9749;4;C4;-0.1142857
600071;2009;0.8668777;1;C4;0.5936508
600071;2009;12.98492;2;C4;0.1454183
600071;2009;28.6435;3;C4;-0.0069686
600071;2009;42.78428;4;C4;0.3218589
600071;2010;7.733136;1;C4;0.2783505
600071;2010;17.22772;2;C4;-0.1440081
600071;2010;30.76461;3;C4;0.2105882
600071;2010;29.6926;4;C4;0.1949563
600072;2007;6.992617;1;C3;1.260135
600072;2007;9.311989;2;C3;0.061012
600072;2007;11.15887;3;C3;2.360644
600072;2007;6.200034;4;C3;-0.0815229
600072;2008;1.326643;1;C3;-0.5126464
600072;2008;5.177476;2;C3;-0.4077295
600072;2008;14.10518;3;C3;-0.198374
600072;2008;38.88741;4;C3;0.06
600072;2009;1.693751;1;C3;0.6089495
600072;2009;6.743972;2;C3;-0.0018062
600072;2009;7.183758;3;C3;-0.0317073
600072;2009;15.53563;4;C3;0.1005586
600072;2010;1.025346;1;C3;-0.0873731
600072;2010;4.422264;2;C3;-0.3273626
600072;2010;6.902067;3;C3;0.369146
600072;2010;7.163388;4;C3;0.2147607
600073;2007;1.357178;1;C1;0.6046512
600073;2007;3.101696;2;C1;-0.276867
600073;2007;3.194689;3;C1;0.7066832
600073;2007;5.230911;4;C1;-0.0909732
600073;2008;1.716166;1;C1;-0.1931465
600073;2008;-2.560183;2;C1;-0.2165049
600073;2008;-3.650348;3;C1;-0.168421
600073;2008;2.868311;4;C1;-0.2826446
600073;2009;1.27282;1;C1;0.4578588
600073;2009;1.72533;2;C1;0.2535212
600073;2009;2.012362;3;C1;0.0225282
600073;2009;-43.2591;4;C1;0.267386
600073;2010;-0.1727408;1;C1;0.1098485
600073;2010;-0.4654381;2;C1;-0.2423424
600073;2010;-0.9362001;3;C1;0.4295942
600073;2010;-2.078043;4;C1;-0.0291667
600075;2007;15.14366;1;A;0.5811967
600075;2007;30.64361;2;A;0.4800725
600075;2007;32.10042;3;A;0.3477737
600075;2007;37.96868;4;A;-0.1792083
600075;2008;6.849202;1;A;-0.2916006
600075;2008;29.05169;2;A;-0.2622222
600075;2008;46.63792;3;A;-0.3870334
600075;2008;35.7527;4;A;-0.1603306
600075;2009;-7.482179;1;C2;0.5000001
600075;2009;-6.622672;2;C2;-0.0634518
600075;2009;3.404092;3;C2;-0.0691057
600075;2009;3.60729;4;C2;0.339007
600075;2010;5.742343;1;C2;0.3756558
600075;2010;13.01414;2;C2;-0.223166
600075;2010;21.56394;3;C2;0.2051536
600075;2010;21.60888;4;C2;0.0048821
600076;2007;-17.45482;1;C3;1.532544
600076;2007;-29.69442;2;C3;0.3301663
600076;2007;-28.49859;3;C3;0.4794521
600076;2007;-78.6424;4;C3;-0.2215909
600076;2008;-0.575572;1;C3;-0.1228324
600076;2008;-3.404403;2;C3;-0.4090121
600076;2008;-12.7873;3;C3;-0.4017596
600076;2008;-73.42625;4;C3;0.0974359
600076;2009;-11.24028;1;C3;0.9433963
600076;2009;-11.19492;2;C3;0.3820756
600076;2009;-11.40094;3;C3;0.0276423
600076;2009;1.578951;4;C3;0.3753943
600076;2010;-2.07368;1;C3;0.1344828
600076;2010;-4.055894;2;C3;-0.4599797
600076;2010;-8.491996;3;C3;0.2213741
600076;2010;-10.29668;4;C3;-0.14375
600077;2007;3.557078;1;C3;0.4372549
600077;2007;5.389767;2;C3;-0.1714285
600077;2007;7.877116;3;C3;0.3515753
600077;2007;14.18026;4;C3;-0.0084541
600077;2008;2.053821;1;C3;0.0606061
600077;2008;1.901935;2;C3;-0.2062573
600077;2008;0.3811547;3;C3;-0.4602941
600077;2008;-55.65581;4;C3;-0.1123288
600077;2009;0.5086456;1;C3;0.6328358
600077;2009;-12.71214;2;C3;0.302368
600077;2009;-16.2844;3;C3;-0.0546985
600077;2009;-24.25703;4;C3;0.7288629
600077;2010;-2.820519;1;C3;0.1277311
600077;2010;-8.413152;2;C3;-0.4780015
600077;2010;-13.05568;3;C3;0.5079827
600077;2010;8.383418;4;C3;-0.2300971
600078;2007;5.090403;1;C2;0.4126455
600078;2007;7.305761;2;C2;-0.1913146
600078;2007;14.87651;3;C2;0.5028653
600078;2007;16.46569;4;C2;0.0589302
600078;2008;2.899166;1;C2;-0.1416526
600078;2008;25.44625;2;C2;0.1359516
600078;2008;41.20389;3;C2;-0.3630017
600078;2008;65.09631;4;C2;-0.1598303
600078;2009;4.571148;1;C2;0.3442623
600078;2009;6.739992;2;C2;-0.0807229
600078;2009;10.87065;3;C2;-0.1787122
600078;2009;13.40395;4;C2;0.342723
600078;2010;2.899124;1;C2;0.1779069
600078;2010;5.631995;2;C2;-0.3553801
600078;2010;10.81904;3;C2;0.3461539
600078;2010;11.37011;4;C2;-0.1200898
600079;2007;6.496425;1;S;0.7484787
600079;2007;10.09017;2;S;-0.1666667
600079;2007;13.66573;3;S;0.1486112
600079;2007;32.20106;4;S;-0.0047619
600079;2008;4.813283;1;S;-0.1861575
600079;2008;18.60744;2;S;-0.3932253
600079;2008;33.9384;3;S;-0.0194175
600079;2008;86.4137;4;S;0.074359
600079;2009;7.355768;1;C2;0.6314552
600079;2009;19.63416;2;C2;0.2284483
600079;2009;55.1868;3;C2;0.1615925
600079;2009;49.09004;4;C2;0.3814634
600079;2010;9.598728;1;C2;0.0617111
600079;2010;18.26352;2;C2;0.0596026
600079;2010;28.58931;3;C2;0.4217474
600079;2010;30.51653;4;C2;0.1224669
600080;2007;-17.04156;1;C2;0.9068965
600080;2007;-19.33392;2;C2;-0.0852995
600080;2007;-32.47239;3;C2;0.5845512
600080;2007;17.04024;4;C2;-0.0528301
600080;2008;-4.248816;1;C2;-0.1730013
600080;2008;-20.75988;2;C2;-0.518283
600080;2008;-36.66839;3;C2;-0.1151315
600080;2008;-84.92379;4;C2;-0.1250001
600080;2009;-22.79318;1;C2;0.5321889
600080;2009;-30.57155;2;C2;0.2366197
600080;2009;-33.30972;3;C2;-0.0820045
600080;2009;-10.66231;4;C2;0.4558824
600080;2010;-9.701715;1;C2;-0.02
600080;2010;-12.74356;2;C2;-0.2661017
600080;2010;-22.46357;3;C2;0.3481308
600080;2010;18.79786;4;C2;0.2683761
600081;2007;-0.9397309;1;C3;1.034162
600081;2007;1.187254;2;C3;-0.2118902
600081;2007;2.409674;3;C3;0.5839843
600081;2007;5.301882;4;C3;0.0160099
600081;2008;1.356514;1;C3;-0.2638554
600081;2008;9.886868;2;C3;-0.318328
600081;2008;13.85538;3;C3;-0.1212121
600081;2008;-71.45851;4;C3;-0.1210526
600081;2009;-24.42673;1;C3;0.3215339
600081;2009;-5.999011;2;C3;0.44
600081;2009;7.949167;3;C3;-0.0852713
600081;2009;20.75878;4;C3;0.423077
600081;2010;22.84632;1;C3;0.4619883
600081;2010;41.59188;2;C3;-0.3528
600081;2010;62.67609;3;C3;1.02952
600081;2010;43.30264;4;C3;-0.247171
600082;2007;1.814707;1;K;0.3150685
600082;2007;6.356483;2;K;0.3544042
600082;2007;5.086516;3;K;0.4593157
600082;2007;19.30809;4;K;-0.1805128
600082;2008;4.660049;1;K;-0.1558039
600082;2008;9.931155;2;K;-0.5
600082;2008;16.85477;3;K;-0.1804512
600082;2008;88.64201;4;K;-0.0491493
600082;2009;21.10492;1;K;1.304854
600082;2009;10.37706;2;K;-0.3010118
600082;2009;9.519958;3;K;-0.1861314
600082;2009;18.50002;4;K;0.1319647
600082;2010;0.4840066;1;K;-0.0386101
600082;2010;7.821796;2;K;-0.3708166
600082;2010;11.64807;3;K;0.125532
600082;2010;17.26154;4;K;-0.005618
600083;2007;15.11546;1;C3;0.5639535
600083;2007;21.00435;2;C3;0.7495327
600083;2007;18.83411;3;C3;
600083;2007;22.12469;4;C3;0.0927723
600083;2008;-0.6827419;1;C3;-0.2891918
600083;2008;0.463763;2;C3;-0.3625278
600083;2008;-0.0856526;3;C3;-0.2728938
600083;2008;1.73903;4;C3;-0.2551546
600083;2009;-1.744048;1;C3;0.7013888
600083;2009;-3.648224;2;C3;0.3463115
600083;2009;-3.844055;3;C3;-0.108067
600083;2009;-6.584509;4;C3;0.4906304
600083;2010;-0.6501604;1;C3;0.0125714
600083;2010;-1.403367;2;C3;-0.301695
600083;2010;-2.106612;3;C3;0.1333334
600083;2010;-2.580706;4;C3;0.002924
600084;2007;-25.17327;1;F;0.4648148
600084;2007;-27.95692;2;F;0.1403288
600084;2007;-37.0106;3;F;
600084;2007;;4;F;0.3737705
600084;2008;-14.17852;1;F;
600084;2008;-35.02423;2;F;-0.6252839
600084;2008;-84.48833;3;F;-0.3887775
600084;2008;-329.892;4;F;0.147541
600084;2009;-31.4685;1;C1;0.5666667
600084;2009;-57.57315;2;C1;0.273703
600084;2009;-54.77303;3;C1;-0.0027972
600084;2009;-37.3629;4;C1;0.4597223
600084;2010;-6.843896;1;C1;-0.1283721
600084;2010;-17.5681;2;C1;-0.3137673
600084;2010;-27.01578;3;C1;0.4692914
600084;2010;12.13797;4;C1;0.0351438
600085;2007;10.81585;1;C2;0.2596041
600085;2007;15.37657;2;C2;0.7502276
600085;2007;16.36869;3;C2;-0.0451068
600085;2007;23.69995;4;C2;-0.0485278
600085;2008;7.327852;1;C2;-0.36
600085;2008;18.60125;2;C2;-0.1111607
600085;2008;27.57943;3;C2;-0.2830568
600085;2008;56.62177;4;C2;-0.1207143
600085;2009;15.01246;1;C2;0.2849117
600085;2009;27.15444;2;C2;0.0367372
600085;2009;34.48054;3;C2;0.0150602
600085;2009;38.95149;4;C2;0.2341549
600085;2010;10.98839;1;C2;0.1008522
600085;2010;21.55208;2;C2;-0.0249677
600085;2010;30.53449;3;C2;0.496
600085;2010;24.31481;4;C2;0.0118063
600086;2007;1.452849;1;C1;0.77125
600086;2007;1.19159;2;C1;-0.2007143
600086;2007;1.755663;3;C1;0.4357077
600086;2007;3.539547;4;C1;-0.1485275
600086;2008;0.4762754;1;C1;-0.1962825
600086;2008;3.159887;2;C1;-0.4292279
600086;2008;4.738951;3;C1;-0.3856
600086;2008;11.19365;4;C1;0.3062331
600086;2009;0.9651881;1;C4;0.4948454
600086;2009;3.519739;2;C4;0.3232876
600086;2009;4.022104;3;C4;-0.0778816
600086;2009;5.900337;4;C4;0.0530303
600086;2010;0.86854;1;C4;0.2119341
600086;2010;6.566204;2;C4;-0.3184932
600086;2010;11.2875;3;C4;1.609572
600086;2010;7.995167;4;C4;0.1416868
600088;2007;2.845088;1;R;0.3042905
600088;2007;4.713254;2;R;0.5335351
600088;2007;5.118625;3;R;0.0639345
600088;2007;10.49429;4;R;0.0878419
