"companyId","year","k4_average","median","average"
"2142",2015,-0.007051593196353897,-0.054057598289162005,-0.12361172673648868
"2142",2016,-0.008357457723947404,-0.056191714324077074,-0.12582295124943998
"2142",2017,-0.015215687530846563,-0.05774363236851342,-0.14587125437423032
"2143",2011,-0.001321287321385806,-0.01529443073307122,-0.017168240347225833
"2143",2012,-0.0010939413771118788,-0.013558586444814256,-0.016784076102714852
"2144",2011,-0.00091266282356316,-0.009527510314407734,-0.012721691401577646
"2144",2012,-0.0013009957356685262,-0.008898713149215816,-0.012266516575532837
"2144",2013,-0.0015436970709641696,-0.010009107089627533,-0.012946333646831338
"2144",2014,-0.0011059835973211574,-0.009603516520139245,-0.012777360972664667
"2144",2015,-0.0011866912729570811,-0.009090779603313578,-0.012026965733829028
"2144",2016,-0.0008580492948517305,-0.009581556442246418,-0.011759233726655592
"2144",2017,-0.0006133160306442307,-0.008700514551675536,-0.010872106362942622
"2145",2011,-0.020423054054184438,-0.0724234727961109,-0.07121932234319975
"2145",2016,-0.00947549118459092,-0.04481487752808185,-0.04531931625365631
"2145",2017,-0.006521264104310406,-0.03309752200455271,-0.033797808418194755
"2146",2011,-0.002430800825155101,-0.01614454225614368,-0.018540677396350652
"2146",2012,-0.003425195722127585,-0.018214107559017045,-0.021279979225019063
"2146",2013,-0.0020299432714522927,-0.017387367088194976,-0.02072808603873013
"2146",2014,-0.0021797928808303174,-0.01866477036575901,-0.022559021458346522
"2146",2015,-0.0032987414280772234,-0.02438029518602708,-0.026790910987762078
"2146",2016,-0.0031325070422996296,-0.025777053451091,-0.02746626988377576
"2146",2017,-0.003218886340801047,-0.027729166306350615,-0.02927607847605062
"2147",2011,-0.0006909528882803914,-0.010610541858059128,-0.013985682896153121
"2147",2012,-0.0004383489928956304,-0.009479506159555728,-0.01402241255774219
"2147",2013,-0.0005509873474021703,-0.008967371592384005,-0.013711052125264503
"2147",2014,-0.0007173508136245536,-0.009096200529960356,-0.013816096353568608
"2148",2011,-0.002553976999813999,-0.006184414312772484,-0.00808472645143335
"2148",2012,-0.0019586938180906673,-0.004567090498820984,-0.007103190038262701
"2148",2013,-0.0014366412403673209,-0.005229231898647458,-0.007565286928314259
"2148",2014,-0.0015729931744649082,-0.0049516385393693595,-0.006849122342300355
"2148",2015,-0.0009519816234128613,-0.00642121529262405,-0.007647568648179692
"2148",2016,-0.000528222273482885,-0.006223029274472753,-0.006864698031378355
"2148",2017,-0.00039084309349526273,-0.004609126911031997,-0.005037110623668427
"2149",2012,-0.0006316467198797318,-0.012327386121060428,-0.016459736908371995
"2149",2013,-0.0006054713702611059,-0.011192069677020515,-0.015691264064152152
"2150",2011,-0.0005195288372258207,-0.010658435963798753,-0.014052087472173423
"2150",2012,-0.0005768871656519495,-0.010849233178065909,-0.014277338660686761
"2150",2013,-0.0005410532514455912,-0.009732853657877088,-0.013789230687978297
"2150",2014,-0.0005842672084145322,-0.0086920908263875,-0.01315786287553464
"2150",2015,-0.000385092411789058,-0.008998292211923381,-0.013713591760172582
"2150",2016,-0.0005653010487905064,-0.009506328887221124,-0.013806393663821833
"2150",2017,-0.0004515760870438854,-0.009422922653314694,-0.013492279257110386
"2151",2011,-0.0005197743556039905,-0.01150393486832772,-0.014808462618748673
"2151",2012,-0.0005304258621383145,-0.011395241607026967,-0.015256293314872852
"2151",2013,-0.0005945022905502707,-0.01115813639254238,-0.015463039959166607
"2152",2011,-0.0015747692386025402,-0.012199106248119537,-0.015318686200545797
"2152",2012,-0.0014115861458310437,-0.014317774241297376,-0.016293516659928994
"2152",2013,-0.001059316326953489,-0.014285542277565125,-0.016931523164580693
"2152",2014,-0.0009473912104486137,-0.014031985623574335,-0.016855856482927693
"2152",2015,-0.001521624538046924,-0.01540542772949824,-0.018430358670005142
"2152",2016,-0.0010686676827195807,-0.015206849574725137,-0.017859623881871713
"2152",2017,-0.0005817219106105345,-0.015173275693246582,-0.016965030737129246
"2153",2011,-0.001093161968478148,-0.004195343626150196,-0.006999907033338271
"2153",2012,-0.000749789562463874,-0.004213622769513226,-0.006245765169574487
"2153",2017,-0.0009741063753124533,-0.004010668743787008,-0.0053868824618450144
"2154",2011,-0.0016033360696934532,-0.00978919045638781,-0.013640613127067895
"2154",2012,-0.0015199115851685899,-0.011497800212402147,-0.014563620675588754
"2154",2013,-0.0010414971246189898,-0.01226158602314083,-0.014516737915211898
"2154",2014,-0.0012895611447708815,-0.012332544213157904,-0.014497505903574074
"2154",2015,-0.0019945141110754598,-0.011122436167072466,-0.013054871646202023
"2154",2016,-0.0013109421508971982,-0.009812661771617983,-0.011984357915843095
"2154",2017,-0.0006964199151097987,-0.008303373448523877,-0.010945374371530698
"2155",2011,-0.006672635823607742,-0.02500645661562487,-0.02743725698925294
"2155",2012,-0.0030490636797327504,-0.027107570527075894,-0.026124779556496294
"2155",2017,-0.003549173083985049,-0.01560598868659707,-0.020599728265215764
"2156",2011,-0.0007829374996345684,-0.010486767879315791,-0.014404145888023358
"2156",2012,-0.0008190448979293133,-0.01028600397594735,-0.014635453216214896
"2156",2013,-0.0006259535252518182,-0.009804565161383807,-0.014176082107311177
"2156",2014,-0.00047139878398133264,-0.008837828407760505,-0.01360718254542466
"2156",2015,-0.0007100721992011482,-0.008334300204496083,-0.01410716790869061
"2157",2011,-0.0010207713503783617,-0.010831938956071204,-0.014281000743544305
"2157",2012,-0.001283988012279691,-0.010534891997578223,-0.013894694375145952
"2157",2013,-0.0012104837140272775,-0.010497659105545579,-0.01315416084121872
"2158",2011,-0.0008725742689698764,-0.011234591341678694,-0.01483317516570981
"2158",2012,-0.0013326718754828456,-0.012697518494229433,-0.015658871539986702
"2158",2013,-0.0011497459644119815,-0.012587619363907671,-0.015415270582182583
"2158",2014,-0.0009916718472377198,-0.01081985558707612,-0.014566933609610661
"2158",2015,-0.001354335447706993,-0.012347483787648033,-0.016124093425832244
"2158",2016,-0.001138904024427191,-0.012044809382843797,-0.015465260505200336
"2158",2017,-0.0012490157576003007,-0.0116736457162776,-0.015048220458710754
"2159",2011,-0.0033745962990162767,-0.00788232187457625,-0.008753716837454515
"2160",2011,-0.0003561701410164074,-0.012175380149764922,-0.015651214925840137
"2160",2012,-0.0007438098027963702,-0.013008986725139995,-0.01733586173472749
"2160",2013,-0.0006699078438893416,-0.01538863888748675,-0.019588464305826683
"2161",2011,-0.000804416557220429,-0.012581215002525431,-0.01577207804676239
"2161",2012,-0.0002355730677301919,-0.011592345921257604,-0.015328391133887637
"2161",2013,-0.0007726690241135334,-0.010914285762624173,-0.01489581007129144
"2161",2014,-0.0004257190444487654,-0.009178537319749568,-0.014113116607975021
"2161",2015,-0.000342115063055267,-0.009607233653768988,-0.015137099230692728
"2161",2016,-0.0006383932172454234,-0.00948676074703094,-0.015170749563207213
"2161",2017,-0.0006870416042233686,-0.009695171005438336,-0.01524563426885043
"2162",2011,-0.00296577057923619,-0.01882250855718573,-0.02197697065459285
"2162",2012,-0.003706336149787073,-0.02386200982728249,-0.027044366983280475
"2162",2013,-0.002940778149195856,-0.02669843388966543,-0.029624864161865546
"2162",2014,-0.002279908667324006,-0.028006326825625025,-0.030626489801954385
"2162",2015,-0.003316992871924102,-0.024722951663135567,-0.029135182068492402
"2162",2016,-0.00453992482983776,-0.023603792556048636,-0.027846774990488453
"2163",2011,-0.003498318801457051,-0.009917665624439699,-0.014340788498413266
"2163",2012,-0.002911017009309587,-0.017488351485521112,-0.02213569906270331
"2163",2013,-0.010887163342462553,-0.02772372196721722,-0.03535184251161852
"2163",2014,-0.02022852848702637,-0.035796794521071366,-0.0423481130643877
"2163",2015,-0.02494182209385239,-0.044295012659349,-0.050284044380183725
"2163",2016,-0.022837226227124353,-0.048242202720615246,-0.05540261786658583
"2164",2012,-0.0022571123979070913,-0.01102465755828683,-0.015647290994875652
"2164",2013,-0.0014839405816196689,-0.011290935026485234,-0.016244128706791438
"2164",2014,-0.0005729369648834939,-0.012737669874140808,-0.01676454272330317
"2164",2015,-0.0010071446322232449,-0.013165574789371625,-0.018243814249697936
"2165",2011,-0.000758584289707111,-0.012351159889342765,-0.016980083144819507
"2165",2012,-0.0008604073174064821,-0.011205768160828041,-0.014440026344781531
"2165",2013,-0.00047913766828847586,-0.009785357211201622,-0.012946661580182426
"2165",2014,-0.0002877550773168799,-0.008907264865377417,-0.011598374259833255
"2165",2015,-0.000525664301136135,-0.008322186567651036,-0.010988035282902132
"2166",2011,-0.0007044119922189989,-0.017460957267592246,-0.020184676253010604
"2166",2012,-0.001959201080132042,-0.02042159159262183,-0.0219580001818592
"2166",2013,-0.0024822645258069957,-0.020907952636488123,-0.02211094959043226
"2166",2014,-0.0029166171032685533,-0.021030928898776297,-0.022523605428305702
"2167",2011,-0.0006331551750449095,-0.01186023829413214,-0.01575286251209429
"2167",2012,-0.0007787666481349096,-0.012861309461941467,-0.015305878061828383
"2168",2011,-0.001062342919317321,-0.011898223589552274,-0.01571259245729263
"2168",2012,-0.00038497320432996917,-0.012029199296520514,-0.01647733809718108
"2168",2013,-0.000403322400081718,-0.011770140428786434,-0.015955231760402054
"2169",2011,-0.0010688078564761888,-0.01176461994882064,-0.015592319153811278
"2169",2012,-0.0007643247361028412,-0.011676116264513656,-0.016214097560918773
"2169",2013,-0.0008467923809084465,-0.011913053124438371,-0.016439164746921663
"2169",2014,-0.0006436998080762186,-0.01204597801796167,-0.016265728207035417
"2169",2015,-0.0008311206487159371,-0.010782262061041471,-0.016419015466439143
"2169",2016,-0.0007172034119528189,-0.009757984470753107,-0.015903964496122715
"2169",2017,-0.0010898119366564976,-0.009494920068516854,-0.015248838829835595
"2170",2011,-0.0006496583465287238,-0.011479209195030392,-0.015131303178586835
"2170",2012,-0.001532447224629124,-0.009835961739249725,-0.013814678942790594
"2170",2013,-0.0007610096165675403,-0.009463012245769816,-0.013197513132791983
"2171",2011,-0.0008460219492475518,-0.011957983856672388,-0.015460910973804688
"2171",2012,-0.000693514211187825,-0.01190683451272414,-0.016007656635557962
"2172",2011,-0.013505785834383988,-0.0495038627301753,-0.04968789495454473
"2172",2012,-0.009675405069915145,-0.04171787012946088,-0.0419550123773569
"2172",2013,-0.012396764743193563,-0.041266663715062345,-0.04153858738127613
"2173",2011,-0.002681972355734186,-0.008937339456070847,-0.012714187703302193
"2173",2012,-0.004968573143142548,-0.006498781657992551,-0.012546823499272358
"2173",2013,-0.002579102902344931,-0.006416437408212436,-0.010881071966617528
"2174",2011,-0.0018233394821783864,-0.009025136229864533,-0.012460276292211643
"2175",2011,-0.001972507905537261,-0.008848363815969526,-0.012446771098875811
"2175",2012,-0.004551366940136421,-0.010771835952678301,-0.013971313262864651
"2176",2011,-0.0007877349373096382,-0.012064073405829493,-0.015490229840519912
"2176",2012,-0.0006088688268790531,-0.012090432982139781,-0.016104048446467508
"2176",2013,-0.0005821111421642728,-0.012011204712456819,-0.01594710857848872
"2176",2014,-0.00047911571348721696,-0.010763500751311522,-0.01534995055047403
"2177",2011,-0.0010125264423418861,-0.012039919783022563,-0.014995995422179914
"2177",2012,-0.0004663156811892937,-0.013432946673345719,-0.015785930082748284
"2177",2013,-0.0006807499428911818,-0.01355101855180002,-0.015596619648708876
"2177",2014,-0.0005631336801668301,-0.012334773590955646,-0.015324338834412041
"2177",2015,-0.0009359356460796263,-0.012390316771207369,-0.015912105240338415
"2177",2016,-0.000882381254784249,-0.011759153565251704,-0.015254321974438467
"2177",2017,-0.0007865143038691855,-0.010288771166585935,-0.014124335302173474
"2178",2011,-0.01753338189058474,-0.01753338189058474,-0.01753338189058474
"2178",2012,-0.010503884118417631,-0.010503884118417631,-0.010503884118417631
"2178",2013,-0.009425212944890432,-0.004690090417226538,-0.009425212944890432
"2179",2011,-0.0011909891817132243,-0.011065053402448892,-0.014610252396435638
"2179",2012,-0.0006790842249506068,-0.010980642807872766,-0.014431008399255147
"2179",2013,-0.00042351030338672475,-0.009808200792661996,-0.01389712300392264
"2179",2014,-0.0004196847850084824,-0.008803241569677711,-0.013207140906603593
"2179",2015,-0.0006732941842829165,-0.009460784501644694,-0.01379575820013734
"2179",2016,-0.0005015810812372733,-0.009801186959085939,-0.013952712802733145
"2179",2017,-0.0005839246166005976,-0.009884079588453387,-0.014082533737931826
"2180",2011,-0.0006454857779421665,-0.011445283167295223,-0.015075029072802126
"2180",2012,-0.00046142880686947537,-0.011711853677133587,-0.015602855508314407
"2180",2013,-0.00039497421670233335,-0.011096957027676126,-0.015600920125523101
"2181",2015,-0.003858770495974548,-0.010702936289645745,-0.011724324422624863
"2181",2016,-0.00573277030257544,-0.011622333447570115,-0.013754900694781788
"2181",2017,-0.009318857485510113,-0.012185705370257921,-0.01610624351043946
"2182",2011,-0.0008867542942315656,-0.01284967718207569,-0.01626964311593459
"2182",2012,-0.0010234904436898736,-0.012583819677887244,-0.01698376054433063
"2182",2013,-0.0005165721593002467,-0.012415934744940137,-0.016736878666864415
"2182",2014,-0.0002985871849207429,-0.012864346549357069,-0.01689745243591646
"2182",2015,-0.00023631719492045735,-0.012523775372906217,-0.017525291520883512
"2182",2016,-0.0003576703942685392,-0.01202810733528208,-0.017183473660943218
"2183",2011,-0.005444980975679945,-0.00416767892989096,-0.005444980975679945
"2184",2011,-0.001224873553996368,-0.006101094988909205,-0.0076298858603047765
"2185",2011,-0.0010551646414362285,-0.011718715760163211,-0.01485089504252362
"2185",2012,-0.0006541376602944796,-0.01245427438024386,-0.015355429672828613
"2185",2013,-0.0005562585330670001,-0.012059862754529258,-0.01497596067712951
"2185",2014,-0.0004699253280354269,-0.010620735533842678,-0.014286610130664106
"2185",2015,-0.0005935282734562059,-0.011027297024808152,-0.015120848371790573
"2185",2016,-0.0007709738296716338,-0.01122225465055544,-0.015028476015101683
"2185",2017,-0.00035306769249869894,-0.01118231375040061,-0.014655992335678544
"2186",2011,-0.007485106163837726,-0.011832078811567535,-0.011301908711670512
"2186",2012,-0.006279564666433772,-0.00836160585599543,-0.011023265509600718
"2186",2013,-0.0062594932195746324,-0.009979492407612566,-0.012065907114516482
"2186",2014,-0.011172886520586197,-0.00897534839813184,-0.011172886520586199
"2186",2015,-0.014037643104748108,-0.01714551967800519,-0.014037643104748108
"2186",2016,-0.012224297446291704,-0.012224297446291704,-0.012224297446291704
"2186",2017,-0.003677022466538647,-0.003677022466538647,-0.003677022466538647
"2187",2011,-0.0010226072790436099,-0.011685731359554915,-0.012667685210505611
"2187",2012,-0.0013029197075253244,-0.01144333024670121,-0.01355889705607998
"2187",2013,-0.0013750500568976173,-0.013596046719610589,-0.0155034514330762
"2187",2014,-0.0016639646915664417,-0.015399151787532515,-0.016940216825316406
"2187",2015,-0.0019725947536029793,-0.016164314725687252,-0.017858943630821737
"2187",2016,-0.0017621735908899447,-0.017146428490093076,-0.017915546911015025
"2187",2017,-0.0017727025436602697,-0.01656912333732433,-0.016979521909618073
"2189",2011,-0.00123812352788853,-0.014850781237315397,-0.018029175924901265
"2189",2012,-0.0008214033691628284,-0.01454234538615182,-0.01888497044274208
"2190",2011,-0.0008406166305087641,-0.011634383903555813,-0.015434820882882115
"2191",2011,-0.0046255417238991285,-0.025905942852313714,-0.030026139354474405
"2191",2012,-0.0032246289244197506,-0.025729108060342655,-0.02814167101474416
"2191",2013,-0.0038264508494270646,-0.026380201896555516,-0.028949349475520414
"2191",2014,-0.002753802428573095,-0.027578151964179634,-0.028376060031184522
"2192",2011,-0.0011355193960793045,-0.015370575959331082,-0.018602196756668434
"2195",2011,-0.0016065973165109435,-0.00531246780885103,-0.0076744746731884595
"2195",2012,-0.0017713653426010922,-0.005078359982940726,-0.007344471331020286
"2195",2017,-0.0018738843390909636,-0.007064669350163177,-0.007897489134465793
"2196",2011,-0.00040977149947991995,-0.011151177624025926,-0.014664558100249334
"2196",2012,-0.0003983509185583705,-0.0107041493452078,-0.014902965283937931
"2196",2017,-0.0006056144245538135,-0.008574234955294462,-0.014673676626087257
"2197",2011,-0.0006148159205201047,-0.010962344564108932,-0.014018746218691994
"2197",2012,-0.000583475474316703,-0.010016928434770436,-0.014226247497327378
"2197",2013,-0.0004281219959777394,-0.009518694774131073,-0.01394816369370787
"2197",2014,-0.0007268564727468144,-0.008677909628066647,-0.013425909535340334
"2197",2015,-0.0005795661153840921,-0.008400385002281787,-0.01405663542085094
"2197",2016,-0.0004927236656075796,-0.008293943776066879,-0.013943057262379365
"2197",2017,-0.0002503364535492644,-0.00806823620299707,-0.01353588423754521
"2198",2011,-0.0012356036494053865,-0.011342153100391076,-0.016176878446246285
"2198",2012,-0.000999534486728819,-0.013946568971306049,-0.015689327879918377
"2198",2013,-0.0009277900874134283,-0.013457990165753783,-0.015599620959024944
"2198",2014,-0.0016147586464088789,-0.012606878966303157,-0.015122088696223088
"2198",2015,-0.0012312523967534055,-0.011011592380594588,-0.014121620471767647
"2198",2016,-0.0013620696195447697,-0.010908058479249524,-0.013948520217223929
"2198",2017,-0.0013581880143994324,-0.010472862675051726,-0.013815747397749168
"2199",2011,-0.0006543836800593,-0.011164653407546679,-0.014655937078116126
"2199",2012,-0.0007606145083050525,-0.01104174999203818,-0.015132128217181686
"2199",2013,-0.0007152257678357013,-0.011289883533847243,-0.015342042529886834
"2199",2014,-0.0007481813927788655,-0.012206557966225023,-0.016522452683643087
"2200",2011,-0.024030404724931086,-0.024030404724931086,-0.024030404724931086
"2201",2011,-0.00031729163150016014,-0.012091848139123394,-0.015489527288159236
"2201",2012,-0.0006795647228456083,-0.011456004472943516,-0.015780386727581582
"2201",2013,-0.0004975036648132917,-0.011220136419130777,-0.01562962274057639
"2201",2014,-0.0005711253018643962,-0.011471132120549628,-0.015694754765632778
"2202",2011,-0.0018743175340976308,-0.012353233129818161,-0.015470362292612092
"2202",2012,-0.0008640428396097118,-0.01238607011038198,-0.015195478441823207
"2202",2013,-0.0009508847472535965,-0.010715867993312866,-0.014283763086589204
"2202",2014,-0.0007461099378117997,-0.009190306207880375,-0.01361938503223457
"2202",2015,-0.0020831585444993843,-0.011947769550368007,-0.01611142463917015
"2202",2016,-0.0025807403493455392,-0.014576932546786357,-0.017678906535881663
"2202",2017,-0.0024844809963786743,-0.0177745789807019,-0.019715739053150494
"2203",2012,-0.0009462908787624057,-0.013805878599285337,-0.016204073877727692
"2203",2013,-0.0009465038999724602,-0.013525299844009528,-0.015858791479879165
"2204",2012,-0.007495432652856912,-0.021232767321453627,-0.02391121619307535
"2204",2013,-0.007592864600277186,-0.020834763817702828,-0.023237238797435094
"2204",2014,-0.006648702696541171,-0.019072111738702716,-0.02196314050886294
"2204",2015,-0.004549471953429926,-0.01433084016181425,-0.01828335845551794
"2204",2016,-0.005378311955779084,-0.013291102963599196,-0.017299312488482713
"2204",2017,-0.0053224517792991675,-0.01256390388660229,-0.016769050813516637
"2205",2012,-0.0007712887764354268,-0.011240487028757221,-0.015337303299950067
"2205",2013,-0.0011692884065790962,-0.01079444665851029,-0.015337825279626138
"2205",2014,-0.001129796009460074,-0.010206497722387603,-0.015073800277689712
"2205",2015,-0.0007187257435576537,-0.00961575782635656,-0.015398779813194853
"2205",2016,-0.00029621412948587097,-0.01019040999684449,-0.015634843488234792
"2205",2017,-0.0008579604455385408,-0.010438660455190802,-0.015715288850765844
"2206",2012,-0.0009201994702996113,-0.011915469987778154,-0.015052685949313187
"2206",2013,-0.0006462905518891856,-0.010247627805673948,-0.014227787217329759
"2206",2014,-0.0008197058858824908,-0.010201044399704543,-0.01328821109489599
"2206",2015,-0.0006183727488096652,-0.011441788822907101,-0.013107055870658304
"2206",2016,-0.00033727151332285177,-0.012236943766824679,-0.014415858697636053
"2206",2017,-0.0007562591769855987,-0.011586899968593186,-0.014196734434029728
"2208",2012,-0.0035864624969381654,-0.011273993377066445,-0.014410339879036841
"2208",2013,-0.0006762704171925636,-0.011330424531939358,-0.015700311792452768
"2208",2014,-0.0021255831353380675,-0.011834830632592419,-0.015997246387555484
"2208",2015,-0.0023893363781510328,-0.016422652625618015,-0.01866352949591792
"2208",2016,-0.0024621651616769237,-0.017382121438299883,-0.019742670974214387
"2208",2017,-0.0018571609671056734,-0.01717145608490756,-0.017983895956738164
"2209",2012,-0.0004345994647589721,-0.010061578865783394,-0.014128888044703539
"2209",2013,-0.0002119287323143248,-0.00893941038058922,-0.013420742017998304
"2209",2014,-0.0003885256850535268,-0.008528964344823954,-0.013005623778529719
"2211",2012,-0.0025998503204693753,-0.012078953231368547,-0.015260344062430823
"2212",2012,-0.0004814461908106319,-0.014228067821633744,-0.01624942422250491
"2212",2013,-0.0007441418959662376,-0.012112305264672567,-0.014843691756369149
"2212",2014,-0.0003656135594198155,-0.010056852741218448,-0.013777418333005793
"2213",2012,-0.0007503783838557416,-0.010271322904283486,-0.014546947458079511
"2213",2013,-0.0008327625443642339,-0.010063551196126517,-0.014222917247101253
"2213",2014,-0.0005549790117448864,-0.009020803934889958,-0.013773351783772746
"2213",2015,-0.00025087418294118634,-0.008826141008159661,-0.014505526568860434
"2213",2016,-0.00028845124176688056,-0.008936604164830053,-0.014953435552202929
"2213",2017,-0.0005146433640858096,-0.009290118717799237,-0.014808158071926612
"2214",2015,-0.0005483981582489242,-0.011087037535758229,-0.016448308057621625
"2214",2016,-0.0005706175993168299,-0.011252315802819813,-0.016662992812821444
"2214",2017,-0.0008808295416967429,-0.010988383574465674,-0.016056506859138692
"2215",2012,-0.0008211046681832594,-0.012045325736918987,-0.01492957705829577
"2215",2013,-0.0005033104003435047,-0.011769933286292621,-0.015016726950314589
"2215",2014,-0.0010715171953046387,-0.011696010214883566,-0.014637623488227133
"2215",2015,-0.0009816772985715675,-0.013827590648966853,-0.015022101537794074
"2215",2016,-0.00044807410763748645,-0.012529608433771591,-0.014748132197397101
"2215",2017,-0.0007569538189141527,-0.011013958960163581,-0.013364385541617948
"2216",2012,-0.0009944432583986543,-0.00787236049979884,-0.011785040227687813
"2216",2013,-0.001272822963044721,-0.009816649797015515,-0.01263444448544324
"2216",2014,-0.0008143812019144709,-0.009524648206641076,-0.012508383240618983
"2216",2015,-0.0011271503906158302,-0.010419227975712497,-0.012375938328588453
"2216",2016,-0.0011071000086846747,-0.00960830071459573,-0.012900906627299997
"2216",2017,-0.0006268577491811912,-0.009869343498240144,-0.01206269411570684
"2217",2012,-0.000977762326055489,-0.010075870713943464,-0.013407693808683138
"2218",2012,-0.0007500929167119012,-0.014468026063354511,-0.018948433340873257
"2218",2013,-0.0007297504193108017,-0.014714182562484216,-0.018780810159288567
"2218",2014,-0.0005718597041254643,-0.015346931726175685,-0.019176283606365953
"2218",2015,-0.0007340579302794554,-0.014288990910559988,-0.01915011754360463
"2218",2016,-0.0007171753888465698,-0.01383212765260502,-0.018439048564974768
"2218",2017,-0.00030455729267094185,-0.012391645616609336,-0.01730167910166342
"2219",2012,-0.000837660478801813,-0.011674196926059087,-0.014627419056760061
"2219",2013,-0.0007245033924094611,-0.011187554014226893,-0.014218808418147839
"2219",2014,-0.0005986616612722797,-0.010103993743656784,-0.013387391336799174
"2220",2012,-0.001143508661549899,-0.011321359051240164,-0.013976233838016758
"2220",2013,-0.0007071021653918364,-0.01121300919990268,-0.014011802414865137
"2220",2014,-0.0009065720963274937,-0.011492666887871726,-0.013797763119684909
"2220",2015,-0.0013395965093749096,-0.01099917347815766,-0.013018241069661086
"2220",2016,-0.0016443523330589205,-0.011191759987278366,-0.012821214213053135
"2220",2017,-0.0018149530588201291,-0.009837652260350885,-0.011965527611665678
"2221",2012,-0.0024034164017686663,-0.010502960628965373,-0.01372143956350571
"2221",2013,-0.0018418589948805814,-0.01184459766987943,-0.015097058688665592
"2221",2014,-0.002113824541374664,-0.01430055794012692,-0.017834892992860427
"2221",2015,-0.002669012590508116,-0.012922907443922972,-0.017500682777335505
"2221",2016,-0.0020834284564825462,-0.012725650580639816,-0.016923780997179425
"2221",2017,-0.0011400447111816732,-0.010801246169570629,-0.01564370333834931
"2222",2012,-0.0004420076033084167,-0.010252516573634966,-0.014298377418708041
"2222",2013,-0.0005184203403030041,-0.009741622552715101,-0.01388153417612692
"2222",2014,-0.0003279133591334947,-0.008565058117153499,-0.013064060773552147
"2222",2015,-0.00022905703174841177,-0.008346259556488548,-0.013704936161429744
"2222",2016,-0.0003539150059398426,-0.008183116933400049,-0.013808317985124092
"2222",2017,-0.0003416170531028488,-0.00809320828637539,-0.013829530990467668
"2223",2012,-0.0003374197452942593,-0.010200565258132803,-0.01431088810909376
"2223",2013,-0.0003281096870490387,-0.009681421902717873,-0.013864944348295449
"2224",2012,-0.0006486197222053455,-0.010511678043985844,-0.013786696912002875
"2224",2013,-0.0007327828551066179,-0.010266923902005001,-0.01389792498721642
"2224",2014,-0.0010924464157382628,-0.01037836649207546,-0.013005045951584441
"2225",2012,-0.0002700888144688678,-0.009852776008112117,-0.014429557045603494
"2225",2013,-0.0004645666123069594,-0.009140416308604902,-0.013655232645530382
"2225",2014,-0.0003782585156021676,-0.008525330073711899,-0.013014448613973589
"2225",2015,-0.0002933500973886715,-0.0073795429051391115,-0.012681442305001983
"2225",2016,-0.00039295571472338313,-0.007732415221374358,-0.012568976748882719
"2225",2017,-0.0005334831163689951,-0.007849477578555778,-0.012591179662004754
"2226",2012,-0.0010621456105838172,-0.012885869718171362,-0.01585064931886816
"2226",2013,-0.0008631709491705652,-0.012731157957033067,-0.01564653062834575
"2226",2014,-0.0007973996079359037,-0.012597114116535406,-0.015498316839694536
"2226",2015,-0.0009472081011218442,-0.013175134489457493,-0.014855836465516737
"2227",2012,-0.0007373180956998668,-0.012978296147481503,-0.017316628406999632
"2227",2013,-0.0005932937480246311,-0.012948177473366896,-0.01744072116224679
"2227",2014,-0.0003490020613454186,-0.013071262075237677,-0.017126321462522468
"2227",2015,-0.0003966562402623044,-0.01231405052479959,-0.01760527191715944
"2227",2016,-0.0005398498703921411,-0.012375978770567779,-0.017467390119180814
"2227",2017,-0.00045022163304441355,-0.011970059286880934,-0.016835937836404316
"2228",2012,-0.0009534381990155792,-0.01027822166371253,-0.013604216160643536
"2228",2013,-0.0005995889635909128,-0.009655863366185015,-0.01284956949857422
"2228",2014,-0.0006655627308670554,-0.00918956680083605,-0.011833665748472827
"2229",2012,-0.0008642741823590289,-0.010526038200408394,-0.013528321002841731
"2229",2013,-0.000788228828574844,-0.00995726758227818,-0.013339842813966116
"2229",2014,-0.0006575409848490189,-0.008973068685891917,-0.012238903264830734
"2229",2015,-0.0008151098410029507,-0.009509036901778558,-0.01189290276003577
"2229",2016,-0.0009539394839456093,-0.009049254103478555,-0.01255502996219363
"2229",2017,-0.00039680070620891686,-0.00845341260066328,-0.012009072894728808
"2230",2012,-0.0024331155413594876,-0.0072620852400370525,-0.008885641592460022
"2230",2013,-0.0022550161507236205,-0.006845198175890967,-0.008657453293955352
"2230",2014,-0.0018837351271667963,-0.006207514759575436,-0.007427905981358421
"2230",2015,-0.0013171210289350305,-0.0067108451240295046,-0.007793394484852201
"2230",2016,-0.0007028661637643538,-0.00619899165457875,-0.006777535366355569
"2230",2017,-0.0004189592668658868,-0.004679326766773179,-0.0051075069607955555
"2231",2012,-0.0007636877111533243,-0.011415863693653704,-0.015713955409893135
"2231",2013,-0.000879905725844385,-0.012016598198478164,-0.016262398153598995
"2231",2014,-0.0003990460425456767,-0.01309224772407748,-0.017048093234804856
"2231",2015,-0.0007197322834296294,-0.013573295991948835,-0.018748303274994903
"2231",2016,-0.0009538874655779586,-0.014763472948481817,-0.019387433104702215
"2231",2017,-0.0010613341652379838,-0.014502921894970836,-0.019144047967650533
"2232",2012,-0.001910521744444226,-0.005181780673598823,-0.007571473123874557
"2232",2013,-0.001062826022404372,-0.0050719363429538745,-0.007223089751710999
"2232",2014,-0.0012305044531863757,-0.005733129500217662,-0.006794097632846895
"2232",2015,-0.0019053717532518002,-0.007066264424243407,-0.008477272906860534
