id,year,returnSe,season,earning1,Nindnme
600053,2012,0.059322,1,0.0030816,K
600053,2012,0.1472,2,0.0044608,K
600053,2012,-0.2329149,3,0.0051361,K
600053,2012,0.3872727,4,0.0530395,K
600053,2013,0.0760157,1,0.005145,K
600053,2013,-0.2874543,2,0.0163627,K
600053,2013,0.2273504,3,0.0377343,K
600053,2013,-0.137883,4,0.0821459,K
600053,2014,0.0355412,1,0.0212445,K
600053,2014,0.296412,2,0.0645457,K
600053,2014,0.2226233,3,0.1045548,K
600053,2014,-0.1633858,4,0.1715132,K
600053,2015,0.5529411,1,0.0159107,K
600053,2015,3.447727,4,0.4990988,K
600053,2016,-0.2960313,1,0.0120097,K
600053,2016,-0.1621099,2,0.0934587,K
600053,2016,0.2746173,3,0.184555,K
600053,2016,0.043498,4,0.3302369,K
600053,2017,-0.1554494,1,0.0273518,K
600053,2017,-0.1012854,2,0.0788094,K
600053,2017,-0.0820938,3,0.0927946,K
600053,2017,-0.2555313,4,0.2374053,K
600054,2007,0.3865249,1,0.0009911,L
600054,2007,0.2161125,2,0.1589071,L
600054,2007,0.4674027,3,0.277335,L
600054,2007,0.1336438,4,0.1848945,L
600054,2008,-0.2063843,1,-0.0041459,L
600054,2008,-0.3886898,2,0.1038761,L
600054,2008,-0.0631922,3,0.3708526,L
600054,2008,-0.069541,4,0.4516707,L
600054,2009,0.1973094,1,-0.0106116,L
600054,2009,-0.0131086,2,0.1626171,L
600054,2009,-0.0942442,3,0.3645524,L
600054,2009,0.2981844,4,0.3784048,L
600054,2010,0.1215708,1,-0.0143925,L
600054,2010,-0.1165468,2,0.1535644,L
600054,2010,0.0895765,3,0.362923,L
600054,2010,-0.1260587,4,0.3867643,L
600054,2011,0.0843785,1,-0.0016204,L
600054,2011,-0.1261829,2,0.2431332,L
600054,2011,-0.0403129,3,0.5178736,L
600054,2011,-0.0689655,4,0.5382319,L
600054,2012,0.0666666,1,-0.0030631,N
600054,2012,-0.0574495,2,0.297186,N
600054,2012,-0.1239116,3,0.5878977,N
600054,2012,-0.0382263,4,0.6317196,N
600054,2013,0.0755167,1,-0.0064204,N
600054,2013,-0.2431633,2,0.1848057,N
600054,2013,0.0576172,3,0.5129002,N
600054,2013,-0.0526315,4,0.4727118,N
600054,2014,0.1705653,1,0.0442783,N
600054,2014,0.0616153,2,0.3170341,N
600054,2014,0.1396078,3,0.5693168,N
600054,2014,0.0660702,4,0.4841941,N
600054,2015,0.2537121,1,0.0266199,N
600054,2015,0.1446962,2,0.2048542,N
600054,2015,-0.1336032,3,0.4346967,N
600054,2015,0.2258567,4,0.4737284,N
600054,2016,0.021601,1,0.0761375,N
600054,2016,-0.3329188,2,0.2243692,N
600054,2016,0.077688,3,0.4184365,N
600054,2016,-0.0743945,4,0.4214696,N
600054,2017,0.0778816,1,0.0608922,N
600054,2017,-0.0115606,2,0.2246596,N
600054,2017,-0.011696,3,0.4137686,N
600054,2017,-0.1556213,4,0.5054107,N
600055,2007,1.186508,1,0.0454414,C3
600055,2007,0.2849364,2,0.0601302,C3
600055,2007,0.144774,3,0.0679722,C3
600055,2007,-0.0289944,4,0.1194447,C3
600055,2008,-0.1925032,1,0.0158366,C3
600055,2008,-0.5948072,2,0.0588498,C3
600055,2008,-0.1961166,3,0.1215912,C3
600055,2008,0.3333334,4,0.3240902,C3
600055,2009,0.4927536,1,0.0392196,C3
600055,2009,0.151699,2,0.0788619,C3
600055,2009,-0.13804,3,0.0884896,C3
600055,2009,0.2481662,4,0.3919242,C3
600055,2010,0.4084231,1,0.0255827,C3
600055,2010,0.0479833,2,0.0517149,C3
600055,2010,0.0610484,3,0.0693641,C3
600055,2010,0,4,0.1232429,C3
600055,2011,-0.0787993,1,0.0284197,C3
600055,2011,-0.0936863,2,0.0680194,C3
600055,2011,0.0292134,3,0.1084855,C3
600055,2011,-0.2379912,4,0.1369201,C3
600055,2012,-0.0057307,1,0.0075124,C3
600055,2012,0.0730067,2,0.0890775,C3
600055,2012,-0.1844226,3,0.1006834,C3
600055,2012,-0.0548847,4,0.1704456,C3
600055,2013,0.3193961,1,0.0054846,C3
600055,2013,-0.1522887,2,0.0714714,C3
600055,2013,0.3406022,3,0.0913352,C3
600055,2013,-0.2068164,4,0.1601003,C3
600055,2014,1.063477,3,0.0552198,C3
600055,2014,-0.1064837,4,0.0555011,C3
600055,2015,0.3379238,1,-0.052259,C3
600055,2015,0.9972289,2,0.0349755,C3
600055,2015,-0.4630327,3,0.0223159,C3
600055,2015,0.5622001,4,0.0727516,C3
600055,2016,-0.323724,1,-0.010321,C3
600055,2016,-0.3864431,2,0.043797,C3
600055,2016,0.0290433,3,0.0610783,C3
600055,2016,0.0027671,4,0.0979684,C3
600055,2017,-0.0750552,1,0.0004267,C3
600055,2017,-0.24821,2,0.0404423,C3
600055,2017,0.2301587,3,0.0844076,C3
600055,2017,0.0290322,4,0.1206091,C3
600056,2007,0.3672884,1,0.1155155,F
600056,2007,0.1185729,2,0.3756627,F
600056,2007,1.218574,3,0.5284618,F
600056,2007,0.0257928,4,0.4649615,F
600056,2008,-0.2370157,1,0.0647592,F
600056,2008,-0.4030254,2,0.2179216,F
600056,2008,-0.1529412,3,0.5174017,F
600056,2008,-0.0106837,4,0.8758894,F
600056,2009,0.3714902,1,0.2428093,F
600056,2009,0.1346457,2,0.4121201,F
600056,2009,0.1276891,3,0.5351743,F
600056,2009,0.7138462,4,0.6000293,F
600056,2010,-0.1307002,1,0.0994467,F
600056,2010,-0.4733581,2,0.2331473,F
600056,2010,0.4501961,3,0.5233384,F
600056,2010,-0.1173607,4,0.4355578,F
600056,2011,0.2530638,1,0.1409601,F
600056,2011,0.2596577,2,0.2462732,F
600056,2011,-0.1960404,3,0.2672008,F
600056,2012,0.0598745,2,0.3643511,F
600056,2012,-0.1225513,3,0.4613685,F
600056,2012,0.0482866,4,0.6840155,F
600056,2013,0.0366518,1,0.2017921,C2
600056,2013,-0.2169136,2,0.4621007,C2
600056,2013,0.3001831,3,0.7261644,C2
600056,2013,0.0234632,4,0.5503497,C2
600056,2014,0.0233838,1,0.1457051,C2
600056,2014,-0.5237455,2,0.278102,C2
600056,2014,0.2464722,3,0.4378012,C2
600056,2014,0.2384906,4,0.4574343,C2
600056,2015,0.1078611,1,0.1215981,C2
600056,2015,0.3388339,2,0.2297028,C2
600056,2015,-0.4293344,3,0.2376675,C2
600056,2015,0.1972641,4,0.5110756,C2
600056,2016,-0.2134696,1,0.1709888,C2
600056,2016,0.2125382,2,0.4444139,C2
600056,2016,0.2263557,3,0.5417196,C2
600056,2016,-0.0215938,4,0.5680341,C2
600056,2017,0.242249,1,0.1854448,C2
600056,2017,0.0977158,2,0.2983573,C2
600056,2017,-0.0574182,3,0.4189349,C2
600056,2017,0.0175797,4,0.5902685,C2
600057,2007,0.8257576,1,0.0500419,C3
600057,2007,-0.2392808,2,-1.092327,C3
600057,2007,0.3927273,3,-1.899224,C3
600057,2007,-0.1671018,4,-2.438632,C3
600057,2008,-0.0924765,1,-0.4419987,C3
600057,2008,-0.4905008,2,-1.653996,C3
600057,2008,-0.3898305,3,-3.790964,C3
600057,2008,0.0944445,4,-9.743297,C3
600057,2009,0.4873097,1,-0.6147485,C3
600057,2011,0.7883958,3,1.349201,O
600057,2011,-0.0343511,4,0.3968199,O
600057,2012,0.1086957,1,0.0336877,L
600057,2012,-0.1087344,2,0.022728,L
600057,2012,-0.182,3,-0.0554776,L
600057,2012,0.1075795,4,0.3591606,L
600057,2013,-0.1081678,1,0.065446,L
600057,2013,-0.0965346,2,-0.0928914,L
600057,2013,0.2328767,3,0.1007515,L
600057,2013,0.5133333,4,0.6953257,L
600057,2014,-0.0866373,1,0.1446908,L
600057,2014,-0.0144694,2,0.3651952,L
600057,2014,0.6835236,3,0.4740111,L
600057,2014,-0.0116279,4,0.400539,L
600057,2015,0.4254902,1,0.1135368,L
600057,2015,-0.025447,2,0.1797697,L
600057,2015,-0.2667607,3,0.1837834,L
600057,2015,0.2550529,4,0.429481,L
600057,2016,-0.2177914,1,0.0734761,L
600057,2016,0.0078431,2,0.2241696,L
600057,2016,0.0476654,3,0.4561627,L
600057,2016,0.0677808,4,0.5338414,L
600057,2017,-0.0391304,1,0.1439929,L
600057,2017,-0.079638,2,0.327814,L
600057,2017,0.0039331,3,0.5882511,L
600057,2017,-0.2076396,4,0.8319199,L
600058,2007,1.289618,1,0.2755329,F
600058,2007,0.3544153,2,0.2813552,F
600058,2007,1.17533,3,0.3397623,F
600058,2007,-0.1053058,4,0.2624167,F
600058,2008,-0.3623812,1,0.1442427,F
600058,2008,-0.1689741,2,0.5920212,F
600058,2008,-0.2263989,3,0.8272246,F
600058,2008,-0.3600221,4,0.4863361,F
600058,2009,0.6695427,1,0.0269124,F
600058,2009,-0.0547803,2,0.0407773,F
600058,2009,-0.0803718,3,0.0707017,F
600058,2009,0.1545779,4,0.0640699,F
600058,2010,-0.0556128,1,0.0733647,F
600058,2010,-0.2328244,2,0.1402019,F
600058,2010,0.7953092,3,0.1822978,F
600058,2010,0.2945368,4,0.0567148,F
600058,2011,0.0899082,1,0.0793407,F
600058,2011,-0.0381594,2,0.175834,F
600058,2011,-0.3141773,3,0.2481768,F
600058,2011,-0.0680562,4,0.2198998,F
600058,2012,0.1679599,1,0.0117283,F
600058,2012,-0.1273935,2,-0.1692268,F
600058,2012,-0.2472011,3,-0.3341159,F
600058,2012,0.0214159,4,-0.4347813,F
600058,2013,-0.1630751,1,0.0384847,F
600058,2013,-0.2414753,2,0.0745294,F
600058,2014,0.0229358,1,-0.0641731,F
600058,2014,-0.0538116,2,-0.1146094,F
600058,2014,0.1696682,3,0.0321788,F
600058,2014,0.4149108,4,-0.098455,F
600058,2015,0.1649485,1,-0.1217329,F
600058,2015,0.6061946,2,-0.2867753,F
600058,2015,-0.3051729,4,-1.705744,F
600058,2016,-0.2748899,1,0.0648372,F
600058,2016,0.1403403,2,0.0602621,F
600058,2016,-0.1342568,3,0.0092121,F
600058,2016,-0.0627693,4,0.0093212,F
600058,2017,-0.0630334,1,0.0035872,F
600058,2017,-0.1303434,2,0.0092155,F
600058,2017,0.1103948,3,0.0246416,F
600058,2017,-0.1233672,4,0.0218394,F
600059,2007,0.5269278,1,0.0845517,C1
600059,2007,-0.0176353,2,0.1006281,C1
600059,2007,0.1970624,3,0.1467034,C1
600059,2007,-0.0886162,4,0.1504955,C1
600059,2008,0.0673149,1,0.0701962,C1
600059,2008,-0.5339874,2,0.1144356,C1
600059,2008,-0.3548872,3,0.1564453,C1
600059,2008,-0.1713286,4,0.3134933,C1
600059,2009,0.392405,1,0.088357,C1
600059,2009,-0.2575758,2,0.1081999,C1
600059,2009,0.1047619,3,0.11325,C1
600059,2009,0.2007389,4,0.1716232,C1
600059,2010,0.0564103,1,0.056474,C1
600059,2010,0.0038835,2,0.0805012,C1
600059,2010,0.4767892,3,0.1259615,C1
600059,2010,-0.1060904,4,0.1304357,C1
600059,2011,-0.1091575,1,0.0554721,C1
600059,2011,-0.1381579,2,0.109612,C1
600059,2011,-0.0095419,3,0.1920633,C1
600059,2011,0.0115607,4,0.2600611,C1
600059,2012,0.0019048,1,0.0944813,C1
600059,2012,0.3564638,2,0.1524896,C1
600059,2012,-0.0903995,3,0.1480882,C1
600059,2012,-0.1201849,4,0.233374,C1
600059,2013,0.0595447,1,0.0873823,C1
600059,2013,-0.0727273,2,0.1344008,C1
600059,2013,0.0418894,3,0.1659553,C1
600059,2013,-0.188195,4,0.1954618,C1
600059,2014,-0.1190727,1,0.0915539,C1
600059,2014,-0.0466507,2,0.1204722,C1
600059,2014,0.097867,3,0.1128678,C1
600059,2014,0.0217142,4,0.2628245,C1
600059,2015,0.3243849,1,0.0778296,C1
600059,2015,0.2939189,2,0.0729053,C1
600059,2015,-0.4236292,3,0.0687263,C1
600059,2015,0.2446206,4,0.1871908,C1
600059,2016,-0.1646951,1,0.0691876,C1
600059,2016,0.120915,2,0.1082346,C1
600059,2016,-0.0194363,3,0.1141464,C1
600059,2016,0.0148662,4,0.1489424,C1
600059,2017,-0.0029297,1,0.0766339,C1
600059,2017,-0.0940255,2,0.1141819,C1
600059,2017,0.0508108,3,0.137053,C1
600059,2017,-0.0339506,4,0.2094533,C1
600060,2007,0.4930233,1,0.1495571,C3
600060,2007,0.0602284,2,0.1704568,C3
600060,2007,0.294809,3,0.2549423,C3
600060,2007,0.0090771,4,0.3251129,C3
600060,2008,-0.2016492,1,0.0890714,C3
600060,2008,-0.37277,2,0.1724078,C3
600060,2008,-0.013473,3,0.4321322,C3
600060,2008,-0.0288316,4,0.6493478,C3
600060,2009,0.7015625,1,0.2736366,C3
600060,2009,0.0615243,2,0.3242964,C3
600060,2009,0.1825259,3,0.5454063,C3
600060,2009,0.8866131,4,0.7435372,C3
600060,2010,-0.0348973,1,0.0964716,C3
600060,2010,-0.5158698,2,0.1732059,C3
600060,2010,0.0141079,3,0.4402121,C3
600060,2010,-0.0548282,4,0.7925856,C3
600060,2011,0.1549783,1,0.2691934,C3
600060,2011,0.005997,2,0.4525433,C3
600060,2011,-0.0909091,3,0.7671048,C3
600060,2011,-0.0262295,4,1.614864,C3
600060,2012,0.5050504,1,0.3175951,C3
600060,2012,-0.0598434,2,0.3760688,C3
600060,2012,-0.4176086,3,0.6276952,C3
600060,2012,0.0326864,4,1.274816,C3
600060,2013,0.2591493,1,0.4005675,C3
600060,2013,-0.1838177,2,0.506979,C3
600060,2013,0.1280077,3,0.8544112,C3
600060,2013,-0.0153584,4,1.060051,C3
600060,2014,-0.0242634,1,0.3122684,C3
600060,2014,-0.1429841,2,0.4193835,C3
600060,2014,0.2041451,3,0.7504056,C3
600060,2014,-0.0163511,4,0.9489278,C3
600060,2015,1.032371,1,0.3331869,C3
600060,2015,0.058545,2,0.2121359,C3
600060,2015,-0.4554697,3,0.293121,C3
600060,2015,0.4690067,4,0.8769572,C3
600060,2016,-0.1540417,1,0.2072316,C3
600060,2016,0.0625001,2,0.3404404,C3
600060,2016,-0.0588236,3,0.4933961,C3
600060,2016,0.0288462,4,0.8217268,C3
600060,2017,0.0566588,1,0.1196256,C3
600060,2017,-0.1614151,2,0.1641747,C3
600060,2017,0.0355966,3,0.3093514,C3
600060,2017,-0.043921,4,0.4876339,C3
600061,2007,0.8782288,1,0.0181289,C2
600061,2007,-0.0785855,2,0.0342731,C2
600061,2007,0.7142857,3,0.0633027,C2
600061,2007,0.4465174,4,0.0514485,C2
600061,2008,-0.2966466,1,0.00111,C2
600061,2008,-0.408313,2,0.006315,C2
600061,2008,-0.0847108,3,0.0246499,C2
600061,2008,-0.2257336,4,0.0319654,C2
600061,2009,0.4139941,1,-0.0672389,C2
600061,2009,0.3690722,2,-0.0344367,C2
600061,2009,0.3478916,3,-0.0118988,C2
600061,2009,0.1396648,4,0.0121001,C2
600061,2010,0.0960785,1,0.0044937,C2
600061,2010,-0.167263,2,0.0152048,C2
600061,2010,0.2953813,3,0.0228986,C2
600061,2010,0.0986733,4,0.0411191,C2
600061,2011,-0.0860378,1,0.0238153,C2
600061,2011,-0.1279933,2,0.0332761,C2
600061,2011,-0.1666667,3,0.0484902,C2
600061,2011,-0.3545455,4,0.044534,C2
600061,2012,0.0616198,1,-0.060716,C1
600061,2012,-0.1873964,2,-0.0497166,C1
600061,2012,-0.0734694,3,-0.0224973,C1
600061,2012,-0.0396475,4,0.0262195,C1
600061,2013,0.1697247,1,0.0073067,C1
600061,2013,-0.1431373,2,0.0197694,C1
600061,2013,0.3890161,3,0.0313077,C1
600061,2013,0.014827,4,0.0238462,C1
600061,2014,0.060065,1,0.8969038,C1
600061,2014,-0.058193,2,0.0085638,C1
600061,2014,2.746342,4,0.0185124,C1
600062,2007,0.5762712,1,0.1820133,C2
600062,2007,0.4946236,2,0.2869312,C2
600062,2007,0.4167128,3,0.2825219,C2
600062,2007,0.3109375,4,0.4052656,C2
600062,2008,-0.2067938,1,0.0753757,C2
600062,2008,-0.0101428,2,0.167261,C2
600062,2008,-0.1438331,3,0.2295169,C2
600062,2008,0.0678192,4,0.3688684,C2
600062,2009,0.0058115,1,0.1247357,C2
600062,2009,-0.0103178,2,0.206584,C2
600062,2009,-0.1317765,3,0.3073115,C2
600062,2009,0.1311239,4,0.3893665,C2
600062,2010,0.0904459,1,0.1306841,C2
600062,2010,0.0109034,2,0.1986801,C2
600062,2010,0.1775809,3,0.290143,C2
600062,2010,-0.0680406,4,0.3049741,C2
600062,2011,-0.1196911,1,0.1174202,C2
600062,2011,-0.011563,2,0.2082048,C2
600062,2011,-0.2141993,3,0.2876413,C2
600062,2011,-0.1991786,4,0.4961259,C2
600062,2012,-0.099359,1,0.2454108,C2
600062,2012,0.3580071,2,0.4190629,C2
600062,2012,0.1965409,3,0.4377571,C2
600062,2012,-0.0056942,4,0.4831106,C2
600062,2013,0.0806167,1,0.1238213,C2
600062,2013,-0.1838565,2,0.243258,C2
600062,2013,0.0434565,3,0.4598438,C2
600062,2013,0.0708474,4,0.7313613,C2
600062,2014,-0.1381314,1,0.1176615,C2
600062,2014,-0.1084025,2,0.2868839,C2
600062,2014,0.1058755,3,0.4384452,C2
600062,2014,0.0657549,4,0.5002465,C2
600062,2015,0.3410661,1,0.143099,C2
600062,2015,-0.04159,2,0.2139326,C2
600062,2015,-0.2388633,3,0.2888882,C2
600062,2015,0.1508577,4,0.5867274,C2
600062,2016,-0.2393687,1,0.1119252,C2
600062,2016,0.050144,2,0.3540137,C2
600062,2016,0.0954994,3,0.4695176,C2
600062,2016,0.1137275,4,0.5112206,C2
600062,2017,0.0638776,1,0.1515528,C2
600062,2017,0.1598309,2,0.3158417,C2
600062,2017,-0.2325921,3,0.380382,C2
600062,2017,0.175772,4,0.4820185,C2
600063,2007,1.052727,1,0.1408956,C2
600063,2007,1.116032,2,0.1337303,C2
600063,2007,0.1611553,3,0.0794337,C2
600063,2007,-0.2559481,4,0.1192047,C2
600063,2008,-0.2684108,1,0.0978435,C2
600063,2008,-0.5,2,0.1922924,C2
600063,2008,-0.2,3,0.3042219,C2
600063,2008,-0.2019867,4,0.2963939,C2
600063,2009,0.4170124,1,0.0347615,C2
600063,2009,0.4743777,2,0.1581293,C2
600063,2009,-0.1588877,3,0.1218564,C2
600063,2009,0.4569067,4,0.1711786,C2
600063,2010,0.0299838,1,0.0171413,C2
600063,2010,-0.4209284,2,0.1017178,C2
600063,2010,0.2092391,3,0.1841006,C2
600063,2010,0.064045,4,0.2714084,C2
600063,2011,0.250264,1,0.0865098,C2
600063,2011,-0.0076014,2,0.1677736,C2
600063,2011,-0.5617021,3,0.2123994,C2
600063,2011,-0.215534,4,0.2674818,C2
600063,2012,-0.0222772,1,0.0874386,C2
600063,2012,-0.2936709,2,0.11788,C2
600063,2012,-0.0501792,3,-0.0801893,C2
600063,2012,0,4,-0.4093193,C2
600063,2013,-0.0415095,1,-0.0964976,C2
600063,2013,-0.2283464,2,-0.1511387,C2
600063,2013,0.1020408,3,-0.1083541,C2
600063,2013,-0.0416667,4,0.0855331,C2
600063,2014,0.1545895,1,0.0606367,C2
600063,2014,0.0251046,2,0.1825943,C2
600063,2014,0.4,3,0.3597049,C2
600063,2014,0.3702623,4,0.3581756,C2
600063,2015,0.412766,1,0.0288259,C2
600063,2015,0.4066266,2,0.0505584,C2
600063,2015,-0.4882227,3,0.0459313,C2
600063,2015,0.4121338,4,0.1388407,C2
600063,2016,-0.2651852,1,0.0239049,C2
600063,2016,-0.1068549,2,0.0751714,C2
600063,2016,-0.0090293,3,0.1375947,C2
600063,2016,0.0546698,4,0.1525273,C2
600063,2017,0.0539957,1,0.0356791,C2
600063,2017,-0.1536885,2,0.0911989,C2
600063,2017,0.0823244,3,0.13931,C2
600063,2017,-0.1633109,4,0.0990312,C2
600064,2007,0.7585421,1,0.0712754,K
600064,2007,0.8186529,2,0.180114,K
600064,2007,0.0929487,3,0.1269001,K
600064,2007,0.0661453,4,0.1532342,K
600064,2008,-0.2512225,1,0.0611421,K
600064,2008,-0.4391837,2,0.2056461,K
600064,2008,-0.0851528,3,0.3758206,K
600064,2008,-0.2577566,4,0.4414318,K
600064,2009,0.7181137,1,0.1248015,K
600064,2009,0.2127261,2,0.2987554,K
600064,2009,0.0097736,3,0.3414314,K
600064,2009,0.2959756,4,0.3864666,K
600064,2010,0.0322327,1,0.0617004,K
600064,2010,-0.5993907,2,0.1989168,K
600064,2010,0.0960075,3,0.4539424,K
600064,2010,0.2697312,4,0.5657883,K
600064,2011,0.0833333,1,0.0767595,K
600064,2011,-0.1267339,2,0.2393088,K
600064,2011,-0.2382672,3,0.3597294,K
600064,2011,-0.1440759,4,0.7097214,K
600064,2012,0.0797343,1,0.1343402,K
600064,2012,0.1794872,2,0.413033,K
600064,2012,-0.1156522,3,0.4660417,K
600064,2012,0.1966568,4,0.7918141,K
600064,2013,-0.0788825,1,0.1083074,K
600064,2013,-0.1284567,2,0.4289098,K
600064,2013,0.1371545,3,0.5962169,K
600064,2013,-0.0081007,4,0.8021201,K
600064,2014,-0.0989111,1,0.121395,K
600064,2014,0.082578,2,0.5219616,K
600064,2014,0.2260465,3,0.5484994,K
600064,2014,0.3649468,4,0.9394333,K
600064,2015,0.3902168,1,0.3886564,K
600064,2015,-0.2203119,2,0.4047925,K
600064,2015,-0.1830769,3,0.4830537,K
600064,2015,0.1895794,4,0.7142034,K
600064,2016,-0.1298154,1,0.2158285,K
600064,2016,-0.0933899,2,0.6620175,K
600064,2016,0.1712375,3,0.8693358,K
600064,2016,-0.0434038,4,0.7583486,K
600064,2017,-0.0047761,1,0.086609,K
600064,2017,-0.0941811,2,0.4141021,K
600064,2017,0.005298,3,0.4828381,K
600064,2017,-0.0652174,4,0.8828791,K
600066,2007,0.2361428,1,0.0799862,C3
600066,2007,0.6732186,2,0.1473095,C3
600066,2007,0.246329,3,0.1446178,C3
600066,2007,0.015022,4,0.3210173,C3
600066,2008,-0.2736506,1,0.1839345,C3
600066,2008,-0.4698362,2,0.3965381,C3
600066,2008,-0.0821402,3,0.5435338,C3
600066,2008,-0.2610838,4,0.8276605,C3
600066,2009,0.3077778,1,0.1162952,C3
600066,2009,0.0416312,2,0.3163125,C3
600066,2009,0.1941272,3,0.534499,C3
600066,2009,0.3654371,4,0.7455707,C3
600066,2010,-0.070035,1,0.136212,C3
600066,2010,-0.1979559,2,0.3745214,C3
600066,2010,0.4024145,3,0.7029089,C3
600066,2010,0.0057389,4,0.7884476,C3
600066,2011,0.1616738,1,0.1629094,C3
600066,2011,-0.052804,2,0.3333105,C3
600066,2011,-0.1490924,3,0.6111588,C3
600066,2011,0.2016252,4,1.155044,C3
600066,2012,0.0266273,1,0.1970219,C3
600066,2012,-0.0753397,2,0.3608095,C3
600066,2012,-0.0307212,3,0.6432196,C3
600066,2012,0.1575563,4,1.009364,C3
600066,2013,0.1353174,1,0.1496373,C3
600066,2013,-0.3593149,2,0.3131929,C3
600066,2013,0.0038189,3,0.3880236,C3
600066,2013,-0.0456522,4,0.7773884,C3
600066,2014,-0.0854214,1,0.1268424,C3
600066,2014,0.0049813,2,0.3400295,C3
600066,2014,0.129492,3,0.5475057,C3
600066,2014,0.224904,4,1.145414,C3
600066,2015,0.3287058,1,0.1165393,C3
600066,2015,-0.3073812,2,0.2203809,C3
600066,2015,-0.0851582,3,0.418923,C3
600066,2015,0.1962766,4,0.8619682,C3
600066,2016,-0.1382837,1,0.0793442,C3
600066,2016,0.0216718,2,0.2954435,C3
600066,2016,0.1141414,3,0.5332865,C3
600066,2016,-0.1119673,4,0.8399634,C3
600066,2017,0.0964778,1,0.0754809,C3
600066,2017,0.0228119,2,0.1738765,C3
600066,2017,0.1197087,3,0.3966866,C3
600066,2017,-0.0215447,4,0.581652,C3
600067,2007,0.6882758,1,0.07841,C3
600067,2007,0.7606209,2,0.2382982,C3
600067,2007,0.0538283,3,0.1455568,C3
600067,2007,-0.1008366,4,0.2135942,C3
600067,2008,-0.1454456,1,0.0544825,C3
600067,2008,-0.5885387,2,0.1912683,C3
600067,2008,-0.2966573,3,0.5835667,C3
600067,2008,-0.2059406,4,0.7167323,C3
600067,2009,1.002494,1,0.0906925,C3
600067,2009,0.6176837,2,0.2220226,C3
600067,2009,0.0169361,3,0.2358567,C3
600067,2009,0.0590462,4,0.4294017,C3
600067,2010,0.0378843,1,0.1735361,C3
600067,2010,-0.4586777,2,0.2522318,C3
600067,2010,0.20229,3,0.4377823,C3
600067,2010,-0.0793651,4,0.8239277,C3
600067,2011,0.0850574,1,0.3579013,C3
600067,2011,-0.0148304,2,0.5988781,C3
600067,2011,-0.2634409,3,0.8351011,C3
600067,2011,-0.1109489,4,1.636377,C3
600067,2012,0.3743842,1,0.6620728,K
600067,2012,-0.3345281,2,0.7014835,K
600067,2012,-0.1256733,3,0.7754423,K
600067,2012,0.3470226,4,1.503641,K
600067,2013,-0.0548781,1,0.8816599,K
600067,2013,0.2887097,2,1.570004,K
600067,2013,-0.0663329,3,1.380513,K
600067,2013,-0.1327078,4,1.448936,K
600067,2014,-0.0834621,1,0.1041003,K
600067,2014,-0.1551433,2,0.5216625,K
600067,2014,0.2994012,3,0.5635462,K
600067,2014,0.2442396,4,1.170824,K
600067,2015,0.2074073,1,0.116727,K
600067,2015,0.014315,2,0.2994716,K
600067,2015,-0.2933468,3,0.1887413,K
600067,2015,0.2467902,4,0.4380263,K
600067,2016,-0.2437071,1,0.0110768,K
600067,2016,0.0907715,2,0.0458043,K
600067,2016,0.0069348,3,0.2431293,K
600067,2016,-0.0137742,4,0.3373748,K
600067,2017,-0.0377095,1,0.3379308,K
600067,2017,-0.0029028,2,0.6340427,K
600067,2017,0.077147,3,0.6542793,K
600067,2017,-0.1189189,4,0.6628354,K
600068,2007,0.9120234,1,0.0205769,E
600068,2007,0.9907975,2,0.0830924,E
600068,2007,0.1987674,3,0.4163937,E
600068,2007,-0.0115681,4,0.2665465,E
600068,2008,-0.3790637,1,0.0771393,E
600068,2008,-0.2115183,2,0.2480782,E
600068,2008,-0.062417,3,0.4637485,E
600068,2008,0.2521247,4,0.7198137,E
600068,2009,0.260181,1,0.1862081,E
600068,2009,0.0915619,2,0.3445365,E
600068,2009,-0.0600329,3,0.4674828,E
600068,2009,0.0244969,4,0.7576313,E
600068,2010,0.2280103,1,0.1444697,E
600068,2010,-0.2746871,2,0.2345708,E
600068,2010,-0.1658677,3,0.4583529,E
600068,2010,0.3333334,4,0.5213312,E
600068,2011,0.0112068,1,0.1169101,E
600068,2011,0.0221654,2,0.248842,E
600068,2011,-0.3319432,3,0.357571,E
600068,2011,-0.0387017,4,0.6479686,E
600068,2012,-0.0701299,1,0.1773544,E
600068,2012,-0.0879888,2,0.3970641,E
600068,2012,-0.2113323,3,0.6344605,E
600068,2012,0.0660194,4,1.049405,E
600068,2013,-0.0801456,1,0.271351,E
600068,2013,-0.219802,2,0.5907713,E
600068,2013,0.032995,3,1.114409,E
600068,2013,-0.0270271,4,1.377623,E
600068,2014,-0.0227273,1,0.4195931,E
600068,2014,-0.0413436,2,0.8142402,E
600068,2014,0.2857143,3,1.194861,E
600068,2014,0.9559748,4,1.347669,E
600068,2015,0.1007503,1,0.1646525,E
600068,2015,0.1382667,2,0.3582443,E
600068,2015,-0.3875107,3,0.4338479,E
600068,2015,0.099162,4,1.040721,E
600068,2016,-0.2350699,1,0.2042356,E
600068,2016,-0.0332226,2,0.6297975,E
600068,2016,0.3591065,3,1.00178,E
600068,2016,0.1618205,4,1.229674,E
600068,2017,0.2807401,1,0.2329058,E
600068,2017,-0.0450298,2,0.416392,E
600068,2017,-0.0765124,3,0.6644026,E
600068,2017,-0.2100193,4,1.223385,E
600069,2007,0.7172896,1,0.3270271,C2
600069,2007,0.0761905,2,0.4322637,C2
600069,2007,1.64981,3,0.5139483,C2
